pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	ID
path302	26	REACTOME_SIGNALLING_TO_ERKS	8.549828270796568e-5	0.00274426829718616	REACTOME_SIGNALLING_TO_ERKS	M13881	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12058	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signalling to ERKs	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12058
path985	19	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	8.632729954686816e-5	0.002763898000344706	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1514	12	REACTOME_RAS_PROCESSING	8.72523382597729e-5	0.0027864956217913254	REACTOME_RAS_PROCESSING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path280	26	REACTOME_EXTENSION_OF_TELOMERES	8.762589357188442e-5	0.002791411907661218	REACTOME_EXTENSION_OF_TELOMERES	M14804	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_8030	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Extension of Telomeres	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_8030
path1585	373	REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	8.811790011790783e-5	0.002800067563097436	REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1487	23	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	9.124223726987677e-5	0.0028921173830300183	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path223	18	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	9.153916453912235e-5	0.0028943113922021814	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path365	41	REACTOME_SIGNALING_BY_NOTCH1	9.281432776590037e-5	0.00292734790654948	REACTOME_SIGNALING_BY_NOTCH1	M616	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118859	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signaling by NOTCH1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118859
path727	32	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	9.365428713624383e-5	0.002946528595024189	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	M820	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19331	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Cell-cell junction organization	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19331
path554	23	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	9.474259062394005e-5	0.002971951687944682	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path824	33	REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	9.495669228699989e-5	0.002971951687944682	REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path306	14	REACTOME_METABOLISM_OF_PORPHYRINS	9.55859781318243e-5	0.002971951687944682	REACTOME_METABOLISM_OF_PORPHYRINS	M1088	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_9431	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Metabolism of porphyrins	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_9431
path1150	105	REACTOME_MRNA_SPLICING	9.570198272777895e-5	0.002971951687944682	REACTOME_MRNA_SPLICING	M14033	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1735	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in mRNA Splicing	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1735
path1204	20	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	9.570409721531309e-5	0.002971951687944682	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	NA	NA	NA	NA	NA	NA	NA	NA	NA
path734	151	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	9.586525663918606e-5	0.002971951687944682	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	M5988	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19118	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in SLC-mediated transmembrane transport	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19118
path732	70	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	9.698907261672108e-5	0.002995680406480089	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	M823	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19397	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Transport of inorganic cations/anions and amino acids/oligopeptides	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19397
path1066	26	REACTOME_ANTIMICROBIAL_PEPTIDES	9.710203511943841e-5	0.002995680406480089	REACTOME_ANTIMICROBIAL_PEPTIDES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1494	15	REACTOME_LONG_TERM_POTENTIATION	9.753839633945358e-5	0.003001856462038602	REACTOME_LONG_TERM_POTENTIATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path290	17	REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	9.893099865553795e-5	0.0030373610168579392	REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path885	364	REACTOME_METABOLISM_OF_LIPIDS	9.991390176308031e-5	0.0030601462665766554	REACTOME_METABOLISM_OF_LIPIDS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1173	89	REACTOME_DEATH_RECEPTOR_SIGNALLING	1.0127831327706712e-4	0.003093995203776678	REACTOME_DEATH_RECEPTOR_SIGNALLING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path578	61	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	1.0150590985432061e-4	0.003093995203776678	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1063	42	REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	1.0177727626567772e-4	0.0030948450154746564	REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path611	23	REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	1.04336091897854e-4	0.0031578108597822532	REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1062	32	REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	1.0434485541735021e-4	0.0031578108597822532	REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1051	9	REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	1.0522163838867017e-4	0.0031767813667485066	REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path708	22	REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	1.0598946170139437e-4	0.0031923801242735427	REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	M924	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_23905	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Platelet calcium homeostasis	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_23905
path143	47	REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	1.06735263038276e-4	0.0032072433996412136	REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path257	18	REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS	1.0767686139800008e-4	0.0032279061122938413	REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1559	8	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION	1.0827034619759932e-4	0.0032380604945133782	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1248	64	REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	1.0895540110709791e-4	0.0032484972344674523	REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path603	46	REACTOME_SEMAPHORIN_INTERACTIONS	1.0913046699979807e-4	0.0032484972344674523	REACTOME_SEMAPHORIN_INTERACTIONS	M7923	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19271	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Semaphorin interactions	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19271
path735	10	REACTOME_METAL_ION_SLC_TRANSPORTERS	1.1053611374457139e-4	0.0032826515494049184	REACTOME_METAL_ION_SLC_TRANSPORTERS	M18795	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20547	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Metal ion SLC transporters	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20547
path1271	4	REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS	1.1637060042078862e-4	0.0034402833640282226	REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path425	3	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS	1.1638534765457519e-4	0.0034402833640282226	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path379	9	REACTOME_CARNITINE_METABOLISM	1.175284797711017e-4	0.003466013190494504	REACTOME_CARNITINE_METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path900	8	REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION	1.1784071549946828e-4	0.0034671767896229614	REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path913	29	REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	1.1998388542944978e-4	0.0035220813923422176	REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path628	60	REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	1.2122728276811228e-4	0.003550381353988871	REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1451	33	REACTOME_IRON_UPTAKE_AND_TRANSPORT	1.2192721372216257e-4	0.003562671299805743	REACTOME_IRON_UPTAKE_AND_TRANSPORT	M962	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25060	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Iron uptake and transport	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25060
path729	47	REACTOME_REGULATION_OF_INSULIN_SECRETION	1.240725442724038e-4	0.003613680152422969	REACTOME_REGULATION_OF_INSULIN_SECRETION	M1921	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_18325	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Regulation of Insulin Secretion	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_18325
path773	7	REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE	1.2424152819973412e-4	0.003613680152422969	REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1429	8	REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS	1.2602062155688326e-4	0.003657058179650529	REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path409	9	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	1.2651987610759626e-4	0.003663182876763534	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	M716	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12528	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Regulation of pyruvate dehydrogenase (PDH) complex	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12528
path52	11	REACTOME_SIGNALING_BY_NODAL	1.2690864063857264e-4	0.003664070249901901	REACTOME_SIGNALING_BY_NODAL	M511	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111057	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signaling by NODAL	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111057
path989	27	REACTOME_MAP2K_AND_MAPK_ACTIVATION	1.2712706438534478e-4	0.003664070249901901	REACTOME_MAP2K_AND_MAPK_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1250	98	REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	1.2751621578602868e-4	0.0036669712867942344	REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1060	30	REACTOME_COMPLEX_I_BIOGENESIS	1.2790304243275044e-4	0.0036697925246423815	REACTOME_COMPLEX_I_BIOGENESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1603	98	REACTOME_ION_CHANNEL_TRANSPORT	1.2909659313210995e-4	0.0036956954390408724	REACTOME_ION_CHANNEL_TRANSPORT	M997	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25300	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Ion channel transport	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25300
path1343	4	REACTOME_CHYLOMICRON_CLEARANCE	1.3089529020044203e-4	0.003738766752751726	REACTOME_CHYLOMICRON_CLEARANCE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1291	104	REACTOME_ESR_MEDIATED_SIGNALING	1.314238599286971e-4	0.0037454475722719376	REACTOME_ESR_MEDIATED_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1415	5	REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX	1.3190012189678589e-4	0.0037506111164685696	REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path693	21	REACTOME_SIALIC_ACID_METABOLISM	1.3309814852166532e-4	0.003773826542447255	REACTOME_SIALIC_ACID_METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1387	47	REACTOME_RHOG_GTPASE_CYCLE	1.333103636014203e-4	0.003773826542447255	REACTOME_RHOG_GTPASE_CYCLE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1189	19	REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	1.345244070377615e-4	0.003793851770259263	REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	M783	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1768	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Processing of Capped Intronless Pre-mRNA	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1768
path1405	60	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	1.3461471550511782e-4	0.003793851770259263	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path911	47	REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	1.351908602259415e-4	0.003801659878306251	REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path797	49	REACTOME_CELL_JUNCTION_ORGANIZATION	1.3557354688693474e-4	0.003804005349117005	REACTOME_CELL_JUNCTION_ORGANIZATION	M19248	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20676	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Cell junction organization	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20676
path296	23	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	1.3658317007177417e-4	0.003823892708576534	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	M17541	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13698	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Regulation of beta-cell development	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13698
path968	23	REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	1.3746641485841066e-4	0.0038401622356409927	REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path292	140	REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	1.3873554298581386e-4	0.0038566440676947597	REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path106	31	REACTOME_SIGNALING_BY_SCF_KIT	1.3882378481712445e-4	0.0038566440676947597	REACTOME_SIGNALING_BY_SCF_KIT	M508	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111040	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signaling by SCF-KIT	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111040
path1526	8	REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE	1.3907092958326953e-4	0.0038566440676947597	REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path793	39	REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	1.3927009832088376e-4	0.0038566440676947597	REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	M892	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_22387	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Synthesis of substrates in N-glycan biosythesis	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_22387
path1436	4	REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5	1.4033364940310537e-4	0.003877647710613576	REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1113	18	REACTOME_DNA_STRAND_ELONGATION	1.4177321546900257e-4	0.003908927601206648	REACTOME_DNA_STRAND_ELONGATION	M19312	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_932	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in DNA strand elongation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_932
path736	5	REACTOME_SODIUM_CALCIUM_EXCHANGERS	1.4386027344311377e-4	0.003956080192886789	REACTOME_SODIUM_CALCIUM_EXCHANGERS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path202	36	REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	1.4410588430154584e-4	0.003956080192886789	REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	NA	NA	NA	NA	NA	NA	NA	NA	NA
path963	49	REACTOME_SIGNALING_BY_FGFR2	1.446407630325676e-4	0.003962206319965599	REACTOME_SIGNALING_BY_FGFR2	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1163	26	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	1.4654048425104694e-4	0.004005613408759712	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1482	6	REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS	1.4823846881945933e-4	0.004043331660495184	REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1056	60	REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	1.494167864936714e-4	0.004066744368676477	REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path909	68	REACTOME_SLC_TRANSPORTER_DISORDERS	1.5143619108787544e-4	0.004112900351239806	REACTOME_SLC_TRANSPORTER_DISORDERS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path448	5	REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET	1.5199088746561764e-4	0.004119163882171489	REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET	NA	NA	NA	NA	NA	NA	NA	NA	NA
path491	29	REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	1.5333337461289294e-4	0.0041393010156781495	REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1406	14	REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	1.5342074623123707e-4	0.0041393010156781495	REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path98	6	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	1.5384464315196814e-4	0.0041393010156781495	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	M1018	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1213	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Apoptosis induced DNA fragmentation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1213
path508	93	REACTOME_CELLULAR_SENESCENCE	1.543549402243185e-4	0.0041393010156781495	REACTOME_CELLULAR_SENESCENCE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path707	10	REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS	1.5468566009725688e-4	0.0041393010156781495	REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1357	11	REACTOME_INTERLEUKIN_15_SIGNALING	1.546878691211378e-4	0.0041393010156781495	REACTOME_INTERLEUKIN_15_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path309	52	REACTOME_SIGNALING_BY_FGFR	1.5505132286288152e-4	0.0041403102512816	REACTOME_SIGNALING_BY_FGFR	M1090	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_9470	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signaling by FGFR	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_9470
path405	7	REACTOME_ENOS_ACTIVATION	1.598556453373442e-4	0.004259650447291805	REACTOME_ENOS_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path186	69	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	1.6378782863473373e-4	0.004355300163170208	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	M17034	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1505	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Integration of energy metabolism	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1505
path907	94	REACTOME_CILIUM_ASSEMBLY	1.6509810340612958e-4	0.004380976600694877	REACTOME_CILIUM_ASSEMBLY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path374	68	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	1.6549919015165632e-4	0.004382470468944395	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	M713	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12447	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Negative regulation of the PI3K/AKT network	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12447
path487	35	REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	1.6634841531929794e-4	0.004395800300475545	REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1370	14	REACTOME_INTERLEUKIN_37_SIGNALING	0.00016788519973800874	0.004427206059319834	REACTOME_INTERLEUKIN_37_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path140	73	REACTOME_CELL_CELL_COMMUNICATION	1.6835943198634714e-4	0.004430519821045142	REACTOME_CELL_CELL_COMMUNICATION	M522	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111155	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Cell-Cell communication	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111155
path1237	9	REACTOME_MET_ACTIVATES_RAS_SIGNALING	1.6946192579543357e-4	0.0044374535005776644	REACTOME_MET_ACTIVATES_RAS_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
