pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	ID
path236	36	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.08049639702165627	1	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	M1074	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75913	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75913
path311	10	REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION	0.08079278404246006	1	REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path722	7	REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	0.08100475709424022	1	REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path312	6	REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0.0810069461273814	1	REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	M1092	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_9483	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in FGFR1 ligand binding and activation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_9483
path1483	12	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.0817178499225915	1	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path993	15	REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	0.08230851506593387	1	REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1100	48	REACTOME_MITOTIC_PROPHASE	0.08270956484460372	1	REACTOME_MITOTIC_PROPHASE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path6	23	REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE	0.08288157533157507	1	REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path946	13	REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	0.08296286938672506	1	REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1048	80	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	0.08312880958123371	1	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path41	9	REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	0.0834886142936923	1	REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	M1015	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_329	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Inhibition of replication initiation of damaged DNA by RB1/E2F1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_329
path228	60	REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	0.08451335237543559	1	REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path47	21	REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.08471634831152323	1	REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	M773	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1695	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in GPVI-mediated activation cascade	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1695
path1516	13	REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS	0.084952705005513	1	REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path538	36	REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	0.08516042055635992	1	REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path227	4	REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	0.08546319485557041	1	REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	M593	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118632	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Trafficking and processing of endosomal TLR	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118632
path1122	89	REACTOME_G2_M_CHECKPOINTS	0.08554008053396163	1	REACTOME_G2_M_CHECKPOINTS	M19381	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_828	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in G2/M Checkpoints	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_828
path379	9	REACTOME_CARNITINE_METABOLISM	0.08572031485455142	1	REACTOME_CARNITINE_METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1574	2	REACTOME_FLT3_SIGNALING_THROUGH_SRC_FAMILY_KINASES	0.08593515813046487	1	REACTOME_FLT3_SIGNALING_THROUGH_SRC_FAMILY_KINASES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path154	39	REACTOME_TELOMERE_MAINTENANCE	0.08723836717429624	1	REACTOME_TELOMERE_MAINTENANCE	M4052	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_7970	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Telomere Maintenance	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_7970
path1408	7	REACTOME_BIOSYNTHESIS_OF_MARESINS	0.08730154007175556	1	REACTOME_BIOSYNTHESIS_OF_MARESINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1395	11	REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	0.08746633900957529	1	REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1132	51	REACTOME_GLUCOSE_METABOLISM	0.08772430342758389	1	REACTOME_GLUCOSE_METABOLISM	M1870	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_723	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Glucose metabolism	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_723
path867	17	REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	0.08840355331272294	1	REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path958	19	REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	0.0884337240693271	1	REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path961	19	REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	0.08858590096438589	1	REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path479	4	REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.08859027782228195	1	REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path651	9	REACTOME_PD_1_SIGNALING	0.08883234658923282	1	REACTOME_PD_1_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1303	7	REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	0.08923571595858565	1	REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path280	26	REACTOME_EXTENSION_OF_TELOMERES	0.08943300661234863	1	REACTOME_EXTENSION_OF_TELOMERES	M14804	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_8030	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Extension of Telomeres	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_8030
path932	98	REACTOME_REGULATION_OF_TP53_ACTIVITY	0.08951860548133109	1	REACTOME_REGULATION_OF_TP53_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1093	99	REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	0.08954935898097463	1	REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1322	3	REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION	0.08972132490842917	1	REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path534	31	REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	0.09043446052644552	1	REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA
path826	31	REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	0.09048347821701827	1	REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1445	24	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	0.09053707599656001	1	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1371	44	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	0.0905881030260395	1	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path540	19	REACTOME_SYNDECAN_INTERACTIONS	0.0907758747130991	1	REACTOME_SYNDECAN_INTERACTIONS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path639	4	REACTOME_VASOPRESSIN_LIKE_RECEPTORS	0.0908273409188138	1	REACTOME_VASOPRESSIN_LIKE_RECEPTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path263	19	REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.09116244888145111	1	REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	M11153	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_6769	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Activation of ATR in response to replication stress	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_6769
path230	595	REACTOME_INNATE_IMMUNE_SYSTEM	0.09128075793761084	1	REACTOME_INNATE_IMMUNE_SYSTEM	M1036	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_6802	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Innate Immune System	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_6802
path436	19	REACTOME_ENDOGENOUS_STEROLS	0.09146160439607996	1	REACTOME_ENDOGENOUS_STEROLS	M11184	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13812	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Endogenous sterols	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13812
path371	19	REACTOME_ERK_MAPK_TARGETS	0.09153463002135691	1	REACTOME_ERK_MAPK_TARGETS	M13408	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12599	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in ERK/MAPK targets	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12599
path959	22	REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	0.09173734145211719	1	REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path496	6	REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION	0.09255080567991401	1	REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path965	27	REACTOME_SIGNALING_BY_FGFR4	0.09271810484220952	1	REACTOME_SIGNALING_BY_FGFR4	NA	NA	NA	NA	NA	NA	NA	NA	NA
path248	12	REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE	0.09295867476345125	1	REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1035	3	REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.09339846761548737	1	REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	M883	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_22303	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Highly calcium permeable postsynaptic nicotinic acetylcholine receptors	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_22303
path1220	49	REACTOME_INTERFERON_GAMMA_SIGNALING	0.09432420402265505	1	REACTOME_INTERFERON_GAMMA_SIGNALING	M965	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25078	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Interferon gamma signaling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25078
path1506	7	REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION	0.09464127751736849	1	REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path960	20	REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	0.09492393173583702	1	REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1029	26	REACTOME_DUAL_INCISION_IN_GG_NER	0.09504685533436122	1	REACTOME_DUAL_INCISION_IN_GG_NER	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1171	33	REACTOME_BASE_EXCISION_REPAIR	0.09542979543125962	1	REACTOME_BASE_EXCISION_REPAIR	M2158	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1104	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Base Excision Repair	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1104
path1043	16	REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	0.09636873443469295	1	REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path649	8	REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	0.09693081668477872	1	REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1082	56	REACTOME_SIGNALING_BY_MET	0.09708929746309923	1	REACTOME_SIGNALING_BY_MET	NA	NA	NA	NA	NA	NA	NA	NA	NA
path419	5	REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	0.09764409521437531	1	REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	M756	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15452	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Peptide hormone biosynthesis	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15452
path775	18	REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	0.09893457470042442	1	REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path525	12	REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	0.09942036549103209	1	REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1168	660	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	0.10078542398825534	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1116	99	REACTOME_S_PHASE	0.10128081078818425	1	REACTOME_S_PHASE	M3158	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_899	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in S Phase	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_899
path941	10	REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	0.10132370357198632	1	REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1143	5	REACTOME_PENTOSE_PHOSPHATE_PATHWAY	0.1016586835218343	1	REACTOME_PENTOSE_PHOSPHATE_PATHWAY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path599	173	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	0.10196785884863314	1	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path843	36	REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	0.10211054475035305	1	REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1513	3	REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI	0.10224381683477393	1	REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI	NA	NA	NA	NA	NA	NA	NA	NA	NA
path8	11	REACTOME_TRANSLESION_SYNTHESIS_BY_POLH	0.10413682756041773	1	REACTOME_TRANSLESION_SYNTHESIS_BY_POLH	NA	NA	NA	NA	NA	NA	NA	NA	NA
path686	14	REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.1045184945808869	1	REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path257	18	REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS	0.10468309680261076	1	REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1251	5	REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION	0.10582799454105334	1	REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path202	36	REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	0.10635052379461567	1	REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	NA	NA	NA	NA	NA	NA	NA	NA	NA
path409	9	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.10668055597899871	1	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	M716	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12528	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Regulation of pyruvate dehydrogenase (PDH) complex	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12528
path1016	59	REACTOME_HOMOLOGY_DIRECTED_REPAIR	0.10690294086291482	1	REACTOME_HOMOLOGY_DIRECTED_REPAIR	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1544	22	REACTOME_SIGNALING_BY_CSF3_G_CSF	0.1069948955573091	1	REACTOME_SIGNALING_BY_CSF3_G_CSF	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1381	74	REACTOME_CDC42_GTPASE_CYCLE	0.10751150317460774	1	REACTOME_CDC42_GTPASE_CYCLE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path922	4	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.10752676590774743	1	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1349	8	REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM	0.1078491146771546	1	REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path964	28	REACTOME_SIGNALING_BY_FGFR3	0.10802348188840576	1	REACTOME_SIGNALING_BY_FGFR3	NA	NA	NA	NA	NA	NA	NA	NA	NA
path397	7	REACTOME_CALCINEURIN_ACTIVATES_NFAT	0.10828326855624713	1	REACTOME_CALCINEURIN_ACTIVATES_NFAT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path367	5	REACTOME_PI3K_AKT_ACTIVATION	0.10952551899231654	1	REACTOME_PI3K_AKT_ACTIVATION	M714	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12464	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in PI3K/AKT activation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12464
path1109	60	REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	0.11003039981693842	1	REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path348	5	REACTOME_PREGNENOLONE_BIOSYNTHESIS	0.11009348609070646	1	REACTOME_PREGNENOLONE_BIOSYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1370	14	REACTOME_INTERLEUKIN_37_SIGNALING	0.11019336299877591	1	REACTOME_INTERLEUKIN_37_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path781	2	REACTOME_RELAXIN_RECEPTORS	0.11030187762219204	1	REACTOME_RELAXIN_RECEPTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1175	167	REACTOME_DNA_REPAIR	0.11040308196858067	1	REACTOME_DNA_REPAIR	M15434	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_216	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in DNA Repair	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_216
path1585	373	REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	0.11125418661293726	1	REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	NA	NA	NA	NA	NA	NA	NA	NA	NA
path917	8	REACTOME_DECTIN_2_FAMILY	0.11155724478058834	1	REACTOME_DECTIN_2_FAMILY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1596	156	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.1115721515222492	1	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	M1070	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75842	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Antigen processing: Ubiquitination & Proteasome degradation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75842
path1164	21	REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	0.11187027185004164	1	REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1037	37	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	0.11214298292506068	1	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path640	44	REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.11371085243575385	1	REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	M17386	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19344	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Costimulation by the CD28 family	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19344
path362	96	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.11387781526650724	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	M18311	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_11193	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Metabolism of vitamins and cofactors	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_11193
path1526	8	REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE	0.11445231922531582	1	REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path517	3	REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER	0.1148693703190089	1	REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1154	48	REACTOME_TRNA_PROCESSING	0.11550332509858531	1	REACTOME_TRNA_PROCESSING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path506	48	REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	0.11570792438633169	1	REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path994	2	REACTOME_PROTEIN_REPAIR	0.11649831736554343	1	REACTOME_PROTEIN_REPAIR	NA	NA	NA	NA	NA	NA	NA	NA	NA
