# GO,NS,enrichment,name,ratio_in_study,ratio_in_pop,p_uncorrected,depth,study_count,p_bonferroni,p_sidak,p_holm,p_fdr_bh,study_items
GO:0071011,CC,e,precatalytic spliceosome,8/500,34/4382,0.04974955689515801,4,8,1.0,1.0,1.0,1.0,"3550, 6627, 6629, 7737, 10992, 23450, 23524, 55234"
GO:0031982,CC,p,vesicle,100/500,1213/4382,3.297448672146489e-05,4,100,0.05038501571039835,0.04911544676727616,0.05028609225023396,0.012596253927599587,"47, 87, 101, 161, 216, 301, 353, 476, 523, 537, 634, 999, 1048, 1152, 1211, 1284, 1291, 1292, 1293, 1317, 1525, 1604, 1605, 1891, 1968, 2192, 2271, 2548, 2778, 2810, 2896, 3055, 3075, 3303, 3308, 3336, 3383, 3385, 3418, 3775, 3910, 3911, 4043, 4046, 4054, 4478, 5250, 5361, 5464, 5510, 5580, 5611, 5660, 5901, 5918, 6184, 6251, 6275, 6279, 6280, 6281, 6558, 6742, 6811, 7126, 7266, 7417, 7531, 8566, 8898, 9026, 9052, 9296, 9693, 9873, 10312, 10434, 10519, 10525, 10598, 10856, 10971, 23095, 23256, 23335, 23406, 23654, 26130, 26229, 26511, 27342, 27430, 30851, 51294, 51735, 55577, 57447, 79026, 79706, 81539"
GO:0005829,CC,p,cytosol,175/500,1900/4382,5.554987282403146e-05,2,175,0.08488020567512007,0.08274144931091958,0.08460245631099991,0.014146700945853347,"47, 87, 161, 216, 240, 301, 353, 523, 868, 1031, 1123, 1152, 1211, 1605, 1633, 1639, 1845, 1848, 1891, 1968, 1984, 2258, 2271, 2280, 2547, 2778, 2810, 2873, 3055, 3265, 3303, 3308, 3382, 3418, 3430, 4204, 4478, 4502, 4552, 4763, 5050, 5116, 5204, 5205, 5209, 5261, 5293, 5361, 5432, 5464, 5580, 5611, 5728, 5825, 5901, 5905, 5936, 5947, 5976, 5977, 5997, 6184, 6251, 6271, 6279, 6280, 6558, 6723, 6772, 6811, 6902, 7114, 7266, 7347, 7443, 7520, 7531, 7705, 7775, 8505, 8566, 8655, 8867, 8898, 8915, 9025, 9026, 9246, 9296, 9636, 9693, 9929, 9986, 9988, 10010, 10048, 10160, 10200, 10252, 10395, 10434, 10488, 10573, 10579, 10598, 10735, 10856, 10916, 10963, 10971, 10988, 11130, 11215, 11221, 22903, 22919, 22926, 22974, 23122, 23136, 23173, 23177, 23196, 23256, 23286, 23348, 23396, 23406, 23417, 23555, 23560, 23647, 23683, 26063, 26130, 26190, 26284, 26586, 27342, 27430, 29108, 29110, 29761, 30851, 50619, 51230, 51514, 51574, 51582, 51728, 51735, 54677, 55188, 55201, 55577, 55718, 55729, 56288, 56647, 56950, 56987, 57326, 57447, 63898, 64422, 64766, 79003, 79004, 79026, 79731, 80142, 80205, 80254, 85458, 90627"
GO:0005769,CC,p,early endosome,1/500,104/4382,6.644643784300428e-05,8,1,0.10153015702411056,0.098971865985977,0.10113147839705253,0.01450430814630151,27342
GO:0097708,CC,p,intracellular vesicle,32/500,482/4382,0.00025639727521509345,5,32,0.3917750365286628,0.3819033432870409,0.3889546665012968,0.0326479197107219,"101, 161, 301, 476, 999, 1211, 1317, 1525, 1604, 2896, 3055, 3775, 4043, 5580, 5660, 5901, 6184, 7126, 7417, 7531, 8898, 9026, 9693, 9873, 10312, 23095, 23256, 23335, 26130, 26511, 27342, 51735"
GO:0031410,CC,p,cytoplasmic vesicle,32/500,481/4382,0.00033030528309349307,6,32,0.5047064725668574,0.4919892062540597,0.500412503886642,0.0360504623262041,"101, 161, 301, 476, 999, 1211, 1317, 1525, 1604, 2896, 3055, 3775, 4043, 5580, 5660, 5901, 6184, 7126, 7417, 7531, 8898, 9026, 9693, 9873, 10312, 23095, 23256, 23335, 26130, 26511, 27342, 51735"
GO:0005737,CC,p,cytoplasm,143/500,1559/4382,0.0005049308845853711,2,143,0.771534391646447,0.7520937685093017,0.7639604283776665,0.04822089947790294,"87, 101, 216, 301, 353, 360, 468, 819, 999, 1028, 1031, 1105, 1108, 1211, 1487, 1525, 1605, 1633, 1639, 1846, 1847, 1848, 1958, 1968, 1984, 2010, 2029, 2258, 2271, 2280, 3265, 3303, 3382, 3430, 3550, 3918, 3927, 4238, 4478, 4502, 4763, 4858, 4863, 5050, 5201, 5204, 5293, 5464, 5510, 5580, 5611, 5728, 5901, 5905, 5936, 5976, 5997, 6271, 6280, 6281, 6772, 6902, 6990, 6992, 7114, 7126, 7266, 7347, 7443, 7465, 7531, 7756, 8490, 8505, 8655, 8898, 8915, 9026, 9425, 9519, 9636, 9693, 9857, 9915, 10048, 10055, 10395, 10434, 10519, 10579, 10634, 10856, 10971, 10988, 11007, 11052, 11054, 11073, 11130, 11142, 11146, 11215, 11221, 23095, 23122, 23173, 23286, 23417, 23560, 23633, 23636, 23647, 23760, 25805, 25896, 26137, 28986, 28996, 29108, 29110, 29901, 30851, 50619, 51203, 51347, 51547, 51582, 55159, 55188, 55234, 55344, 55771, 56288, 56731, 56925, 56950, 57447, 60491, 60682, 63898, 65123, 79026, 79029"
GO:0005575,CC,p,cellular_component,485/500,4328/4382,0.0007328762341174454,0,485,1.0,1.0,1.0,0.055484784214352746,"47, 87, 101, 161, 216, 240, 301, 341, 353, 360, 374, 468, 476, 493, 523, 537, 546, 634, 740, 819, 868, 871, 999, 1028, 1031, 1048, 1105, 1108, 1123, 1152, 1211, 1284, 1291, 1292, 1293, 1317, 1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 1487, 1525, 1595, 1604, 1605, 1633, 1639, 1805, 1845, 1846, 1847, 1848, 1875, 1891, 1944, 1945, 1958, 1968, 1984, 2006, 2010, 2029, 2030, 2108, 2124, 2192, 2258, 2271, 2280, 2547, 2548, 2619, 2669, 2677, 2778, 2791, 2810, 2873, 2896, 3055, 3075, 3097, 3265, 3303, 3308, 3336, 3382, 3383, 3385, 3418, 3430, 3550, 3554, 3703, 3726, 3775, 3910, 3911, 3918, 3927, 4043, 4046, 4054, 4061, 4097, 4204, 4238, 4247, 4478, 4502, 4552, 4609, 4664, 4665, 4697, 4763, 4801, 4802, 4814, 4858, 4863, 5050, 5116, 5195, 5201, 5204, 5205, 5209, 5250, 5261, 5293, 5361, 5364, 5431, 5432, 5438, 5439, 5464, 5510, 5546, 5580, 5611, 5660, 5728, 5796, 5810, 5825, 5884, 5901, 5905, 5918, 5936, 5947, 5976, 5977, 5997, 6150, 6184, 6185, 6251, 6271, 6275, 6279, 6280, 6281, 6352, 6363, 6388, 6391, 6392, 6405, 6558, 6627, 6629, 6723, 6742, 6749, 6772, 6811, 6827, 6832, 6834, 6902, 6990, 6992, 7020, 7114, 7126, 7133, 7266, 7347, 7386, 7392, 7417, 7443, 7465, 7520, 7531, 7553, 7561, 7570, 7580, 7584, 7596, 7637, 7705, 7737, 7738, 7743, 7748, 7756, 7775, 7776, 7982, 7988, 7991, 8322, 8434, 8446, 8490, 8505, 8566, 8655, 8861, 8867, 8898, 8915, 9016, 9025, 9026, 9052, 9139, 9167, 9197, 9246, 9278, 9296, 9319, 9338, 9377, 9425, 9519, 9526, 9536, 9552, 9636, 9656, 9668, 9693, 9841, 9857, 9873, 9915, 9929, 9949, 9986, 9988, 10010, 10048, 10055, 10061, 10154, 10160, 10195, 10200, 10224, 10234, 10252, 10286, 10312, 10395, 10418, 10434, 10488, 10519, 10525, 10573, 10579, 10598, 10610, 10634, 10668, 10723, 10730, 10735, 10856, 10884, 10916, 10919, 10933, 10951, 10963, 10971, 10988, 10992, 11007, 11046, 11052, 11054, 11073, 11130, 11133, 11142, 11146, 11215, 11221, 11226, 11230, 11282, 22834, 22903, 22919, 22926, 22974, 23095, 23122, 23129, 23136, 23169, 23173, 23177, 23196, 23256, 23269, 23286, 23335, 23348, 23396, 23406, 23417, 23450, 23524, 23555, 23560, 23633, 23636, 23641, 23647, 23650, 23654, 23683, 23760, 23774, 25792, 25805, 25842, 25896, 25979, 26020, 26025, 26063, 26130, 26137, 26151, 26190, 26229, 26284, 26511, 26586, 26589, 27032, 27235, 27309, 27342, 27430, 28986, 28996, 29088, 29093, 29103, 29108, 29110, 29761, 29880, 29901, 29929, 29946, 30851, 50619, 51069, 51073, 51203, 51230, 51294, 51347, 51351, 51450, 51514, 51547, 51574, 51582, 51642, 51728, 51735, 54148, 54517, 54663, 54677, 54811, 54948, 55035, 55052, 55159, 55168, 55188, 55201, 55209, 55234, 55344, 55422, 55568, 55577, 55624, 55718, 55729, 55733, 55741, 55769, 55771, 55892, 55900, 56288, 56647, 56731, 56913, 56925, 56950, 56987, 57130, 57326, 57447, 57680, 57823, 60491, 60682, 63875, 63898, 64062, 64218, 64422, 64746, 64766, 64976, 65005, 65123, 79003, 79004, 79005, 79006, 79026, 79029, 79053, 79145, 79177, 79188, 79590, 79665, 79706, 79714, 79718, 79726, 79731, 79796, 79797, 79818, 79894, 79947, 80142, 80205, 80254, 81539, 81790, 84124, 84759, 84914, 85458, 90338, 90627, 90993, 140467, 374291"
GO:1905368,CC,p,peptidase complex,0/500,58/4382,0.0013797412500829664,3,0,1.0,1.0,1.0,0.09582930136939877,
GO:1903561,CC,p,extracellular vesicle,77/500,904/4382,0.0018347155313891016,5,77,1.0,1.0,1.0,0.11681022216510616,"47, 87, 216, 301, 353, 476, 523, 537, 634, 999, 1048, 1152, 1284, 1291, 1292, 1293, 1604, 1605, 1891, 1968, 2192, 2271, 2548, 2778, 2810, 2896, 3075, 3303, 3308, 3336, 3383, 3385, 3418, 3910, 3911, 4046, 4054, 4478, 5250, 5361, 5464, 5510, 5580, 5611, 5660, 5901, 5918, 6251, 6275, 6279, 6280, 6281, 6558, 6742, 7266, 7531, 8566, 8898, 9052, 9296, 10434, 10519, 10525, 10598, 10856, 10971, 23406, 23654, 26229, 27430, 30851, 51294, 55577, 57447, 79026, 79706, 81539"
GO:0043230,CC,p,extracellular organelle,77/500,904/4382,0.0018347155313891016,3,77,1.0,1.0,1.0,0.11681022216510616,"47, 87, 216, 301, 353, 476, 523, 537, 634, 999, 1048, 1152, 1284, 1291, 1292, 1293, 1604, 1605, 1891, 1968, 2192, 2271, 2548, 2778, 2810, 2896, 3075, 3303, 3308, 3336, 3383, 3385, 3418, 3910, 3911, 4046, 4054, 4478, 5250, 5361, 5464, 5510, 5580, 5611, 5660, 5901, 5918, 6251, 6275, 6279, 6280, 6281, 6558, 6742, 7266, 7531, 8566, 8898, 9052, 9296, 10434, 10519, 10525, 10598, 10856, 10971, 23406, 23654, 26229, 27430, 30851, 51294, 55577, 57447, 79026, 79706, 81539"
GO:0070062,CC,p,extracellular exosome,77/500,901/4382,0.002197924394516332,6,77,1.0,1.0,1.0,0.1343371389928382,"47, 87, 216, 301, 353, 476, 523, 537, 634, 999, 1048, 1152, 1284, 1291, 1292, 1293, 1604, 1605, 1891, 1968, 2192, 2271, 2548, 2778, 2810, 2896, 3075, 3303, 3308, 3336, 3383, 3385, 3418, 3910, 3911, 4046, 4054, 4478, 5250, 5361, 5464, 5510, 5580, 5611, 5660, 5901, 5918, 6251, 6275, 6279, 6280, 6281, 6558, 6742, 7266, 7531, 8566, 8898, 9052, 9296, 10434, 10519, 10525, 10598, 10856, 10971, 23406, 23654, 26229, 27430, 30851, 51294, 55577, 57447, 79026, 79706, 81539"
GO:0035770,CC,p,ribonucleoprotein granule,3/500,100/4382,0.0038250141810302007,5,3,1.0,1.0,1.0,0.20873648816479096,"5936, 5976, 6629"
GO:0000502,CC,p,proteasome complex,0/500,47/4382,0.004968191705156597,5,0,1.0,1.0,1.0,0.2617723077751476,
GO:0098588,CC,p,bounding membrane of organelle,55/500,665/4382,0.005324647662822356,4,55,1.0,1.0,1.0,0.2653551228069916,"101, 161, 301, 374, 523, 537, 634, 1211, 1291, 1604, 2010, 2548, 2896, 3265, 3382, 4247, 5195, 5660, 5825, 6185, 6811, 7133, 7417, 8322, 8655, 8898, 9026, 9197, 10312, 10488, 10610, 11046, 11133, 11226, 11230, 11282, 22926, 23256, 23396, 23555, 23647, 23760, 26063, 26229, 27032, 27342, 29108, 29110, 55568, 55624, 56913, 64746, 79026, 79726, 80142"
GO:1905369,CC,p,endopeptidase complex,0/500,50/4382,0.005383513617157552,4,0,1.0,1.0,1.0,0.2653551228069916,
GO:0110165,CC,p,cellular anatomical entity,484/500,4313/4382,0.006078899503405086,1,484,1.0,1.0,1.0,0.2902674512875929,"47, 87, 101, 161, 216, 240, 301, 341, 353, 360, 374, 468, 476, 493, 523, 537, 546, 634, 740, 819, 868, 871, 999, 1028, 1031, 1048, 1105, 1108, 1123, 1152, 1211, 1284, 1291, 1292, 1293, 1317, 1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 1487, 1525, 1595, 1604, 1605, 1633, 1639, 1805, 1845, 1846, 1847, 1848, 1875, 1891, 1944, 1945, 1958, 1968, 1984, 2006, 2010, 2029, 2030, 2108, 2124, 2192, 2258, 2271, 2280, 2547, 2548, 2619, 2669, 2677, 2778, 2791, 2810, 2873, 2896, 3055, 3075, 3097, 3265, 3303, 3308, 3336, 3382, 3383, 3385, 3418, 3430, 3550, 3554, 3703, 3726, 3775, 3910, 3911, 3918, 3927, 4043, 4046, 4054, 4061, 4097, 4204, 4238, 4247, 4478, 4502, 4552, 4609, 4664, 4665, 4697, 4763, 4801, 4802, 4814, 4858, 4863, 5050, 5116, 5195, 5201, 5204, 5205, 5209, 5250, 5261, 5293, 5361, 5364, 5431, 5432, 5438, 5439, 5464, 5510, 5546, 5580, 5611, 5660, 5728, 5796, 5810, 5825, 5884, 5901, 5905, 5918, 5936, 5947, 5976, 5977, 5997, 6150, 6184, 6185, 6251, 6271, 6275, 6279, 6280, 6281, 6352, 6363, 6388, 6391, 6392, 6405, 6558, 6627, 6629, 6723, 6742, 6749, 6772, 6811, 6827, 6832, 6834, 6902, 6990, 6992, 7020, 7114, 7126, 7133, 7266, 7347, 7386, 7392, 7417, 7443, 7465, 7520, 7531, 7553, 7561, 7570, 7580, 7584, 7596, 7637, 7705, 7737, 7738, 7743, 7748, 7756, 7775, 7776, 7982, 7988, 7991, 8322, 8434, 8446, 8490, 8505, 8566, 8655, 8861, 8867, 8898, 8915, 9016, 9025, 9026, 9052, 9139, 9167, 9197, 9246, 9278, 9296, 9319, 9338, 9377, 9425, 9519, 9526, 9536, 9552, 9636, 9656, 9668, 9693, 9841, 9857, 9873, 9915, 9929, 9949, 9986, 9988, 10010, 10048, 10055, 10061, 10154, 10160, 10195, 10200, 10224, 10234, 10252, 10286, 10312, 10395, 10418, 10434, 10488, 10519, 10525, 10573, 10579, 10598, 10610, 10634, 10668, 10723, 10730, 10735, 10856, 10884, 10916, 10919, 10933, 10951, 10963, 10971, 10988, 10992, 11007, 11046, 11052, 11054, 11073, 11130, 11133, 11142, 11146, 11215, 11221, 11226, 11230, 11282, 22834, 22903, 22919, 22926, 22974, 23095, 23122, 23129, 23136, 23169, 23173, 23177, 23196, 23256, 23269, 23286, 23335, 23348, 23396, 23406, 23417, 23450, 23524, 23555, 23560, 23633, 23636, 23641, 23647, 23650, 23654, 23683, 23760, 23774, 25792, 25805, 25842, 25896, 25979, 26020, 26025, 26063, 26130, 26137, 26190, 26229, 26284, 26511, 26586, 26589, 27032, 27235, 27309, 27342, 27430, 28986, 28996, 29088, 29093, 29103, 29108, 29110, 29761, 29880, 29901, 29929, 29946, 30851, 50619, 51069, 51073, 51203, 51230, 51294, 51347, 51351, 51450, 51514, 51547, 51574, 51582, 51642, 51728, 51735, 54148, 54517, 54663, 54677, 54811, 54948, 55035, 55052, 55159, 55168, 55188, 55201, 55209, 55234, 55344, 55422, 55568, 55577, 55624, 55718, 55729, 55733, 55741, 55769, 55771, 55892, 55900, 56288, 56647, 56731, 56913, 56925, 56950, 56987, 57130, 57326, 57447, 57680, 57823, 60491, 60682, 63875, 63898, 64062, 64218, 64422, 64746, 64766, 64976, 65005, 65123, 79003, 79004, 79005, 79006, 79026, 79029, 79053, 79145, 79177, 79188, 79590, 79665, 79706, 79714, 79718, 79726, 79731, 79796, 79797, 79818, 79894, 79947, 80142, 80205, 80254, 81539, 81790, 84124, 84759, 84914, 85458, 90338, 90627, 90993, 140467, 374291"
GO:0036464,CC,p,cytoplasmic ribonucleoprotein granule,3/500,95/4382,0.007988111815218649,6,3,1.0,1.0,1.0,0.3698737834440635,"5936, 5976, 6629"
GO:0032991,CC,p,protein-containing complex,177/500,1790/4382,0.009010929059930235,1,177,1.0,1.0,1.0,0.4049617530462765,"101, 161, 301, 341, 468, 476, 493, 523, 537, 634, 740, 999, 1108, 1211, 1284, 1291, 1292, 1293, 1337, 1340, 1349, 1350, 1355, 1487, 1525, 1605, 1639, 1875, 1968, 1984, 2271, 2280, 2547, 2778, 2791, 2873, 3303, 3550, 3703, 3726, 3775, 3911, 3918, 4609, 4697, 4801, 4802, 5050, 5195, 5201, 5204, 5205, 5261, 5293, 5361, 5364, 5431, 5432, 5438, 5439, 5810, 5884, 5901, 5905, 5976, 5977, 6150, 6184, 6185, 6271, 6281, 6388, 6391, 6392, 6627, 6629, 6749, 6772, 6811, 6827, 6832, 6990, 7126, 7133, 7386, 7417, 7520, 7531, 7737, 7991, 8434, 8655, 8861, 8867, 8915, 9025, 9052, 9246, 9296, 9377, 9519, 9636, 9693, 9915, 10010, 10048, 10055, 10154, 10200, 10286, 10312, 10525, 10573, 10723, 10735, 10856, 10884, 10933, 10963, 10971, 10992, 11052, 11133, 11146, 23095, 23129, 23269, 23286, 23450, 23524, 23636, 23654, 23774, 25842, 25896, 26151, 26589, 27430, 28996, 29088, 29093, 29103, 29108, 51069, 51073, 51230, 51514, 51574, 51642, 51728, 54148, 54663, 54948, 55052, 55168, 55201, 55209, 55234, 55718, 55729, 56288, 56647, 57680, 63875, 64422, 64976, 65005, 65123, 79003, 79590, 79706, 79714, 79718, 79726, 79947, 84759, 374291"
GO:0010008,CC,p,endosome membrane,11/500,191/4382,0.01003808968629431,5,11,1.0,1.0,1.0,0.43823431544736297,"161, 301, 537, 1211, 8898, 10312, 11230, 23396, 23555, 27342, 29110"
GO:0005768,CC,p,endosome,16/500,239/4382,0.015914928241244082,7,16,1.0,1.0,1.0,0.6396425782331268,"301, 476, 999, 1317, 2896, 3775, 4043, 5580, 5660, 5901, 7126, 9693, 9873, 10312, 26130, 27342"
GO:0005741,CC,p,mitochondrial outer membrane,1/500,56/4382,0.017771817173851977,6,1,1.0,1.0,1.0,0.6788834160411455,7417
GO:0030054,CC,p,cell junction,46/500,538/4382,0.024790991730146775,2,46,1.0,1.0,1.0,0.8102557716849886,"87, 301, 360, 476, 493, 634, 999, 1525, 1605, 2258, 3055, 3265, 3303, 3383, 3911, 3927, 4478, 5580, 5796, 6251, 6280, 6405, 7531, 8322, 9656, 9693, 9873, 10395, 10525, 10723, 10971, 11007, 22919, 23122, 23136, 23177, 23396, 23555, 23650, 26025, 26589, 51294, 55201, 56288, 79026, 85458"
GO:0031902,CC,p,late endosome membrane,1/500,52/4382,0.025925980647618526,6,1,1.0,1.0,1.0,0.8102557716849886,23555
GO:0055038,CC,p,recycling endosome membrane,0/500,35/4382,0.028318995135702976,6,0,1.0,1.0,1.0,0.8321427801414258,
GO:0005794,CC,p,Golgi apparatus,28/500,355/4382,0.029229233975156824,5,28,1.0,1.0,1.0,0.8414678523779923,"476, 2896, 3055, 3265, 3382, 4043, 4247, 5205, 6271, 6811, 10252, 10519, 10963, 11046, 11221, 11226, 22919, 22926, 23122, 23169, 23760, 26229, 26511, 27032, 55568, 57447, 64746, 79188"
GO:0019867,CC,p,outer membrane,2/500,67/4382,0.030288437094757575,3,2,1.0,1.0,1.0,0.8414678523779923,"2010, 7417"
GO:0031968,CC,p,organelle outer membrane,2/500,67/4382,0.030288437094757575,5,2,1.0,1.0,1.0,0.8414678523779923,"2010, 7417"
GO:0098802,CC,p,plasma membrane signaling receptor complex,1/500,48/4382,0.03783963315482476,4,1,1.0,1.0,1.0,0.9325638622672942,634
GO:0022625,CC,p,cytosolic large ribosomal subunit,0/500,32/4382,0.04435700737793595,5,0,1.0,1.0,1.0,1.0,
GO:0004129,MF,e,cytochrome-c oxidase activity,12/500,15/4382,1.4213148303307905e-09,7,12,4.376228362588504e-06,4.2659229309589625e-06,4.376228362588504e-06,1.094057090647126e-06,"1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 4697, 6834, 9167, 9377"
GO:0016676,MF,e,"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor",12/500,15/4382,1.4213148303307905e-09,4,12,4.376228362588504e-06,4.2659229309589625e-06,4.376228362588504e-06,1.094057090647126e-06,"1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 4697, 6834, 9167, 9377"
GO:0016675,MF,e,"oxidoreductase activity, acting on a heme group of donors",12/500,15/4382,1.4213148303307905e-09,3,12,4.376228362588504e-06,4.2659229309589625e-06,4.376228362588504e-06,1.094057090647126e-06,"1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 4697, 6834, 9167, 9377"
GO:0015002,MF,e,heme-copper terminal oxidase activity,12/500,15/4382,1.4213148303307905e-09,3,12,4.376228362588504e-06,4.2659229309589625e-06,4.376228362588504e-06,1.094057090647126e-06,"1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 4697, 6834, 9167, 9377"
GO:0015078,MF,e,proton transmembrane transporter activity,18/500,35/4382,5.672426023695602e-09,6,18,1.7465399726958757e-05,1.7025173967276244e-05,1.7442710022863973e-05,3.493079945391752e-06,"523, 1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 4697, 5250, 6834, 9167, 9197, 9296, 9377, 10312, 27032"
GO:0022890,MF,e,inorganic cation transmembrane transporter activity,28/500,90/4382,3.2730936001859845e-07,5,28,0.0010077855194972646,0.0009823836877125092,0.0010061489726971716,0.0001679642532495441,"476, 493, 523, 1317, 1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 3775, 4697, 5250, 6558, 6834, 7991, 9167, 9197, 9296, 9377, 10312, 10723, 27032, 57130, 79714, 81539"
GO:0008324,MF,e,cation transmembrane transporter activity,28/500,102/4382,5.3301959367407344e-06,4,28,0.01641167328922472,0.015998007329420878,0.016379692113604273,0.0023445247556035317,"476, 493, 523, 1317, 1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 3775, 4697, 5250, 6558, 6834, 7991, 9167, 9197, 9296, 9377, 10312, 10723, 27032, 57130, 79714, 81539"
GO:0003700,MF,e,DNA-binding transcription factor activity,56/500,272/4382,6.91285922398565e-06,2,56,0.02128469355065182,0.02074820022473716,0.02123630353608392,0.002660586693831477,"468, 1875, 1958, 3097, 3726, 4097, 4204, 4609, 4801, 4802, 6772, 7020, 7392, 7553, 7561, 7570, 7580, 7584, 7596, 7637, 7705, 7738, 7743, 7748, 7775, 7776, 7988, 9278, 9668, 9841, 9915, 9988, 10224, 10488, 22834, 22926, 23269, 26137, 51351, 51450, 54811, 55422, 55769, 55892, 55900, 56731, 56987, 79177, 79797, 79818, 79894, 84124, 84914, 90338, 90993, 140467"
GO:0015318,MF,e,inorganic molecular entity transmembrane transporter activity,32/500,134/4382,3.940598217311808e-05,3,32,0.12133101911103054,0.11827279880710237,0.1210157712536456,0.013460522229489907,"360, 476, 493, 523, 634, 1317, 1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 3775, 4697, 5250, 6558, 6834, 7417, 7991, 9016, 9167, 9197, 9296, 9377, 10312, 10723, 27032, 57130, 79714, 81539"
GO:0008138,MF,e,protein tyrosine/serine/threonine phosphatase activity,8/500,14/4382,4.3717188143845096e-05,7,8,0.13460522229489907,0.13121241782615625,0.13421176760160447,0.013460522229489907,"1845, 1846, 1847, 1848, 5728, 8446, 8898, 11221"
GO:0000977,MF,e,RNA polymerase II transcription regulatory region sequence-specific DNA binding,55/500,288/4382,7.299332782311616e-05,8,55,0.22474645636737464,0.21908158862675475,0.2240165230891435,0.02043149603339769,"468, 1875, 1958, 3097, 3726, 4097, 4609, 4801, 4802, 6772, 7020, 7392, 7553, 7561, 7570, 7580, 7584, 7596, 7637, 7705, 7738, 7743, 7748, 7775, 7776, 7988, 9278, 9519, 9668, 9841, 9915, 9988, 10224, 10488, 10856, 22834, 22926, 23269, 26137, 51351, 51450, 54811, 55422, 55769, 55892, 55900, 56731, 56987, 79797, 79818, 84124, 84914, 90338, 90993, 140467"
GO:0000981,MF,e,"DNA-binding transcription factor activity, RNA polymerase II-specific",51/500,263/4382,8.485655774149753e-05,3,51,0.2612733412860709,0.25468779174523154,0.2603399191509144,0.02119576395669325,"468, 1875, 1958, 3097, 3726, 4097, 4609, 4801, 4802, 6772, 7020, 7392, 7553, 7561, 7570, 7580, 7584, 7596, 7637, 7705, 7738, 7743, 7748, 7775, 7776, 9278, 9668, 9915, 9988, 10224, 10488, 22834, 22926, 23269, 26137, 51351, 51450, 54811, 55422, 55769, 55892, 55900, 56987, 79177, 79797, 79818, 79894, 84124, 84914, 90338, 90993"
GO:0016758,MF,e,"transferase activity, transferring hexosyl groups",15/500,46/4382,0.00010322644306734166,4,15,0.31783421820434493,0.3098230182118173,0.3165955008875369,0.02119576395669325,"3703, 4247, 6184, 6185, 10195, 11226, 11282, 26229, 29880, 29929, 55568, 55624, 56913, 79053, 79796"
GO:0033549,MF,e,MAP kinase phosphatase activity,5/500,6/4382,0.00010325964902578716,7,5,0.3179364593503987,0.3099226823091406,0.3165940839130635,0.02119576395669325,"1845, 1846, 1847, 1848, 11221"
GO:0017154,MF,e,semaphorin receptor activity,5/500,6/4382,0.00010325964902578716,4,5,0.3179364593503987,0.3099226823091406,0.3165940839130635,0.02119576395669325,"5361, 5364, 10154, 23129, 23654"
GO:0008330,MF,e,protein tyrosine/threonine phosphatase activity,4/500,4/4382,0.0001677110196423179,7,4,0.5163822294786968,0.5033665090936706,0.5138665641840621,0.030375425263452757,"1846, 1847, 1848, 11221"
GO:0004576,MF,e,oligosaccharyl transferase activity,4/500,4/4382,0.0001677110196423179,5,4,0.5163822294786968,0.5033665090936706,0.5138665641840621,0.030375425263452757,"3703, 6184, 6185, 29880"
GO:0000976,MF,e,transcription regulatory region sequence-specific DNA binding,58/500,322/4382,0.0002500178444835076,7,58,0.7698049431647199,0.7504015529640967,0.7655546398085005,0.04051604964024842,"468, 1875, 1958, 2547, 3097, 3726, 4097, 4609, 4801, 4802, 6772, 7020, 7392, 7520, 7553, 7561, 7570, 7580, 7584, 7596, 7637, 7705, 7738, 7743, 7748, 7775, 7776, 7988, 9278, 9519, 9668, 9841, 9915, 9988, 10224, 10488, 10856, 22834, 22926, 23269, 26137, 51351, 51450, 54811, 55422, 55769, 55892, 55900, 56731, 56987, 79718, 79797, 79818, 84124, 84914, 90338, 90993, 140467"
GO:0001067,MF,e,regulatory region nucleic acid binding,58/500,322/4382,0.0002500178444835076,4,58,0.7698049431647199,0.7504015529640967,0.7655546398085005,0.04051604964024842,"468, 1875, 1958, 2547, 3097, 3726, 4097, 4609, 4801, 4802, 6772, 7020, 7392, 7520, 7553, 7561, 7570, 7580, 7584, 7596, 7637, 7705, 7738, 7743, 7748, 7775, 7776, 7988, 9278, 9519, 9668, 9841, 9915, 9988, 10224, 10488, 10856, 22834, 22926, 23269, 26137, 51351, 51450, 54811, 55422, 55769, 55892, 55900, 56731, 56987, 79718, 79797, 79818, 84124, 84914, 90338, 90993, 140467"
GO:0015075,MF,e,ion transmembrane transporter activity,36/500,176/4382,0.00037796725111447556,3,36,1.0,1.0,1.0,0.05818805830907351,"360, 476, 493, 523, 634, 1317, 1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 2030, 3775, 3927, 4697, 5250, 6558, 6834, 7417, 7991, 9016, 9167, 9197, 9296, 9377, 10312, 10723, 11046, 23169, 27032, 57130, 79714, 81539"
